Date,State,cases,daily_cases,daily_deaths,deaths,Rolling Avg Cases,Rolling Avg Deaths
2021-02-15,Alabama,481605,674.0,2.0,9244,1179.5714285714287,103.0
2021-02-16,Alabama,482488,883.0,13.0,9257,1117.4285714285713,96.85714285714286
2021-02-17,Alabama,483167,679.0,89.0,9346,1014.2857142857143,65.42857142857143
2021-02-18,Alabama,484365,1198.0,78.0,9424,970.7142857142857,57.57142857142857
2021-02-19,Alabama,485212,847.0,149.0,9573,935.0,56.142857142857146
2021-02-20,Alabama,485986,774.0,17.0,9590,875.7142857142857,49.714285714285715
2021-02-21,Alabama,486843,857.0,2.0,9592,844.5714285714286,50.0
2021-02-22,Alabama,487520,677.0,0.0,9592,845.0,49.714285714285715
2021-02-23,Alabama,488973,1453.0,68.0,9660,926.4285714285714,57.57142857142857
2021-02-24,Alabama,490220,1247.0,84.0,9744,1007.5714285714286,56.857142857142854
2021-02-25,Alabama,491110,890.0,87.0,9831,963.5714285714286,58.142857142857146
2021-02-26,Alabama,491849,739.0,38.0,9869,948.1428571428571,42.285714285714285
2021-02-27,Alabama,492683,834.0,61.0,9930,956.7142857142857,48.57142857142857
2021-02-28,Alabama,493252,569.0,-1.0,9929,915.5714285714286,48.142857142857146
2021-03-01,Alabama,493769,517.0,2.0,9931,892.7142857142857,48.42857142857143
2021-03-02,Alabama,494421,652.0,60.0,9991,778.2857142857143,47.285714285714285
2021-03-03,Alabama,497154,2733.0,38.0,10029,990.5714285714286,40.714285714285715
2021-03-04,Alabama,498076,922.0,65.0,10094,995.1428571428571,37.57142857142857
2021-03-05,Alabama,498887,811.0,28.0,10122,1005.4285714285714,36.142857142857146
2021-03-06,Alabama,499411,524.0,27.0,10149,961.1428571428571,31.285714285714285
2021-03-07,Alabama,499819,408.0,-1.0,10148,938.1428571428571,31.285714285714285
2021-03-08,Alabama,500092,273.0,0.0,10148,903.2857142857143,31.0
2021-03-09,Alabama,500616,524.0,38.0,10186,885.0,27.857142857142858
2021-03-10,Alabama,501398,782.0,36.0,10222,606.2857142857143,27.571428571428573
2021-03-11,Alabama,502263,865.0,52.0,10274,598.1428571428571,25.714285714285715
2021-03-12,Alabama,502711,448.0,25.0,10299,546.2857142857143,25.285714285714285
2021-03-13,Alabama,503305,594.0,28.0,10327,556.2857142857143,25.428571428571427
2021-03-14,Alabama,503673,368.0,0.0,10327,550.5714285714286,25.571428571428573
2021-03-15,Alabama,508229,4556.0,2.0,10329,1162.4285714285713,25.857142857142858
2021-03-16,Alabama,508717,488.0,8.0,10337,1157.2857142857142,21.571428571428573
2021-03-17,Alabama,509476,759.0,26.0,10363,1154.0,20.142857142857142
2021-03-18,Alabama,510048,572.0,28.0,10391,1112.142857142857,16.714285714285715
2021-03-19,Alabama,510579,531.0,34.0,10425,1124.0,18.0
2021-03-20,Alabama,511087,508.0,11.0,10436,1111.7142857142858,15.571428571428571
2021-03-21,Alabama,511460,373.0,0.0,10436,1112.4285714285713,15.571428571428571
2021-03-22,Alabama,511779,319.0,0.0,10436,507.14285714285717,15.285714285714286
2021-03-23,Alabama,511789,10.0,14.0,10450,438.85714285714283,16.142857142857142
2021-03-24,Alabama,512711,922.0,37.0,10487,462.14285714285717,17.714285714285715
2021-03-25,Alabama,513138,427.0,17.0,10504,441.42857142857144,16.142857142857142
2021-03-26,Alabama,513580,442.0,19.0,10523,428.7142857142857,14.0
2021-03-27,Alabama,514072,492.0,3.0,10526,426.42857142857144,12.857142857142858
2021-03-28,Alabama,514391,319.0,0.0,10526,418.7142857142857,12.857142857142858
2021-03-29,Alabama,514619,228.0,0.0,10526,405.7142857142857,12.857142857142858
2021-03-30,Alabama,514980,361.0,1.0,10527,455.85714285714283,11.0
2021-03-31,Alabama,515388,408.0,27.0,10554,382.42857142857144,9.571428571428571
2021-04-01,Alabama,515866,478.0,-1.0,10553,389.7142857142857,7.0
2021-04-02,Alabama,516266,400.0,54.0,10607,383.7142857142857,12.0
2021-04-03,Alabama,516615,349.0,30.0,10637,363.2857142857143,15.857142857142858
2021-04-04,Alabama,516809,194.0,0.0,10637,345.42857142857144,15.857142857142858
2021-04-05,Alabama,516918,109.0,1.0,10638,328.42857142857144,16.0
2021-04-06,Alabama,517114,196.0,14.0,10652,304.85714285714283,17.857142857142858
2021-04-07,Alabama,517452,338.0,0.0,10652,294.85714285714283,14.0
2021-04-08,Alabama,517916,464.0,23.0,10675,292.85714285714283,17.428571428571427
2021-04-09,Alabama,518234,318.0,11.0,10686,281.14285714285717,11.285714285714286
2021-04-10,Alabama,518588,354.0,26.0,10712,281.85714285714283,10.714285714285714
2021-04-11,Alabama,518899,311.0,0.0,10712,298.57142857142856,10.714285714285714
2021-04-12,Alabama,519071,172.0,0.0,10712,307.57142857142856,10.571428571428571
2021-04-13,Alabama,520503,1432.0,10.0,10722,484.14285714285717,10.0
2021-04-14,Alabama,520780,277.0,6.0,10728,475.42857142857144,10.857142857142858
2021-04-15,Alabama,521201,421.0,8.0,10736,469.2857142857143,8.714285714285714
2021-04-16,Alabama,521623,422.0,3.0,10739,484.14285714285717,7.571428571428571
2021-04-17,Alabama,522131,508.0,51.0,10790,506.14285714285717,11.142857142857142
2021-04-18,Alabama,522401,270.0,0.0,10790,500.2857142857143,11.142857142857142
2021-04-19,Alabama,522512,111.0,0.0,10790,491.57142857142856,11.142857142857142
2021-04-20,Alabama,523955,1443.0,8.0,10798,493.14285714285717,10.857142857142858
2021-04-21,Alabama,524367,412.0,9.0,10807,512.4285714285714,11.285714285714286
2021-04-22,Alabama,525049,682.0,17.0,10824,549.7142857142857,12.571428571428571
2021-04-23,Alabama,525477,428.0,16.0,10840,550.5714285714286,14.428571428571429
2021-04-24,Alabama,525898,421.0,11.0,10851,538.1428571428571,8.714285714285714
2021-04-25,Alabama,526131,233.0,0.0,10851,532.8571428571429,8.714285714285714
2021-04-26,Alabama,526348,217.0,1.0,10852,548.0,8.857142857142858
2021-04-27,Alabama,526707,359.0,2.0,10854,393.14285714285717,8.0
2021-04-28,Alabama,527083,376.0,25.0,10879,388.0,10.285714285714286
2021-04-29,Alabama,527513,430.0,8.0,10887,352.0,9.0
2021-04-30,Alabama,527922,409.0,9.0,10896,349.2857142857143,8.0
2021-05-01,Alabama,528309,387.0,17.0,10913,344.42857142857144,8.857142857142858
2021-05-02,Alabama,528597,288.0,0.0,10913,352.2857142857143,8.857142857142858
2021-05-03,Alabama,528784,187.0,0.0,10913,348.0,8.714285714285714
2021-05-04,Alabama,528784,0.0,0.0,10913,296.7142857142857,8.428571428571429
2021-05-05,Alabama,529446,662.0,17.0,10930,337.57142857142856,7.285714285714286
2021-05-06,Alabama,530011,565.0,16.0,10946,356.85714285714283,8.428571428571429
2021-05-07,Alabama,530325,314.0,20.0,10966,343.2857142857143,10.0
2021-05-08,Alabama,530744,419.0,12.0,10978,347.85714285714283,9.285714285714286
2021-05-09,Alabama,530988,244.0,0.0,10978,341.57142857142856,9.285714285714286
2021-05-10,Alabama,531094,106.0,0.0,10978,330.0,9.285714285714286
2021-05-11,Alabama,531404,310.0,7.0,10985,374.2857142857143,10.285714285714286
2021-05-12,Alabama,531751,347.0,12.0,10997,329.2857142857143,9.571428571428571
2021-05-13,Alabama,532895,1144.0,4.0,11001,412.0,7.857142857142857
2021-05-14,Alabama,537813,4918.0,23.0,11024,1069.7142857142858,8.285714285714286
2021-05-15,Alabama,539829,2016.0,14.0,11038,1297.857142857143,8.571428571428571
2021-05-16,Alabama,540083,254.0,0.0,11038,1299.2857142857142,8.571428571428571
2021-05-17,Alabama,540267,184.0,0.0,11038,1310.4285714285713,8.571428571428571
2021-05-18,Alabama,540603,336.0,5.0,11043,1314.142857142857,8.285714285714286
2021-05-19,Alabama,540891,288.0,2.0,11045,1305.7142857142858,6.857142857142857
2021-05-20,Alabama,541230,339.0,32.0,11077,1190.7142857142858,10.857142857142858
2021-05-21,Alabama,541673,443.0,3.0,11080,551.4285714285714,8.0
2021-05-22,Alabama,541928,255.0,32.0,11112,299.85714285714283,10.571428571428571
2021-05-23,Alabama,542124,196.0,0.0,11112,291.57142857142856,10.571428571428571
2021-05-24,Alabama,542256,132.0,0.0,11112,284.14285714285717,10.571428571428571
2021-05-25,Alabama,542562,306.0,12.0,11124,279.85714285714283,11.571428571428571
2021-05-26,Alabama,542831,269.0,14.0,11138,277.14285714285717,13.285714285714286
2021-05-27,Alabama,543177,346.0,2.0,11140,278.14285714285717,9.0
2021-05-28,Alabama,543405,228.0,6.0,11146,247.42857142857142,9.428571428571429
2021-05-29,Alabama,543405,0.0,0.0,11146,211.0,4.857142857142857
2021-05-30,Alabama,543405,0.0,0.0,11146,183.0,4.857142857142857
2021-05-31,Alabama,543405,0.0,0.0,11146,164.14285714285714,4.857142857142857
2021-06-01,Alabama,544045,640.0,10.0,11156,211.85714285714286,4.571428571428571
2021-06-02,Alabama,544598,553.0,11.0,11167,252.42857142857142,4.142857142857143
2021-06-03,Alabama,545028,430.0,21.0,11188,264.42857142857144,6.857142857142857
2021-06-04,Alabama,545585,557.0,10.0,11198,311.42857142857144,7.428571428571429
2021-06-05,Alabama,545585,0.0,0.0,11198,311.42857142857144,7.428571428571429
2021-06-06,Alabama,545585,0.0,0.0,11198,311.42857142857144,7.428571428571429
2021-06-07,Alabama,546324,739.0,19.0,11217,417.0,10.142857142857142
2021-06-08,Alabama,546540,216.0,3.0,11220,356.42857142857144,9.142857142857142
2021-06-09,Alabama,546845,305.0,29.0,11249,321.0,11.714285714285714
2021-06-10,Alabama,547135,290.0,3.0,11252,301.0,9.142857142857142
2021-06-11,Alabama,547323,188.0,14.0,11266,248.28571428571428,9.714285714285714
2021-06-12,Alabama,547323,0.0,0.0,11266,248.28571428571428,9.714285714285714
2021-06-13,Alabama,547323,0.0,0.0,11266,248.28571428571428,9.714285714285714
2021-06-14,Alabama,547873,550.0,8.0,11274,221.28571428571428,8.142857142857142
2021-06-15,Alabama,548163,290.0,7.0,11281,231.85714285714286,8.714285714285714
2021-06-16,Alabama,548323,160.0,7.0,11288,211.14285714285714,5.571428571428571
2021-06-17,Alabama,548323,0.0,0.0,11288,169.71428571428572,5.142857142857143
2021-06-18,Alabama,548657,334.0,18.0,11306,190.57142857142858,5.714285714285714
2021-06-19,Alabama,548657,0.0,0.0,11306,190.57142857142858,5.714285714285714
2021-06-20,Alabama,548657,0.0,0.0,11306,190.57142857142858,5.714285714285714
2021-06-21,Alabama,549013,356.0,5.0,11311,162.85714285714286,5.285714285714286
2021-06-22,Alabama,549013,0.0,0.0,11311,121.42857142857143,4.285714285714286
2021-06-23,Alabama,549394,381.0,17.0,11328,153.0,5.714285714285714
2021-06-24,Alabama,549394,0.0,0.0,11328,153.0,5.714285714285714
2021-06-25,Alabama,549934,540.0,8.0,11336,182.42857142857142,4.285714285714286
2021-06-26,Alabama,549934,0.0,0.0,11336,182.42857142857142,4.285714285714286
2021-06-27,Alabama,549934,0.0,0.0,11336,182.42857142857142,4.285714285714286
2021-06-28,Alabama,550451,517.0,2.0,11338,205.42857142857142,3.857142857142857
2021-06-29,Alabama,550451,0.0,0.0,11338,205.42857142857142,3.857142857142857
2021-06-30,Alabama,550983,532.0,14.0,11352,227.0,3.4285714285714284
2021-07-01,Alabama,550983,0.0,0.0,11352,227.0,3.4285714285714284
2021-07-02,Alabama,551298,315.0,6.0,11358,194.85714285714286,3.142857142857143
2021-07-03,Alabama,551298,0.0,0.0,11358,194.85714285714286,3.142857142857143
2021-07-04,Alabama,551298,0.0,0.0,11358,194.85714285714286,3.142857142857143
2021-07-05,Alabama,551298,0.0,0.0,11358,121.0,2.857142857142857
2021-07-06,Alabama,551298,0.0,0.0,11358,121.0,2.857142857142857
2021-07-07,Alabama,552911,1613.0,29.0,11387,275.42857142857144,5.0
2021-07-08,Alabama,552911,0.0,0.0,11387,275.42857142857144,5.0
2021-07-09,Alabama,554071,1160.0,11.0,11398,396.14285714285717,5.714285714285714
2021-07-10,Alabama,554605,534.0,4.0,11402,472.42857142857144,6.285714285714286
2021-07-11,Alabama,554605,0.0,0.0,11402,472.42857142857144,6.285714285714286
2021-07-12,Alabama,555215,610.0,0.0,11402,559.5714285714286,6.285714285714286
2021-07-13,Alabama,555215,0.0,0.0,11402,559.5714285714286,6.285714285714286
2021-07-14,Alabama,556613,1398.0,26.0,11428,528.8571428571429,5.857142857142857
2021-07-15,Alabama,557578,965.0,11.0,11439,666.7142857142857,7.428571428571429
2021-07-16,Alabama,558577,999.0,3.0,11442,643.7142857142857,6.285714285714286
2021-07-17,Alabama,559478,901.0,1.0,11443,696.1428571428571,5.857142857142857
2021-07-18,Alabama,560202,724.0,0.0,11443,799.5714285714286,5.857142857142857
2021-07-19,Alabama,560920,718.0,0.0,11443,815.0,5.857142857142857
2021-07-20,Alabama,562311,1391.0,17.0,11460,1013.7142857142857,8.285714285714286
2021-07-21,Alabama,563943,1632.0,2.0,11462,1047.142857142857,4.857142857142857
2021-07-22,Alabama,565510,1567.0,6.0,11468,1133.142857142857,4.142857142857143
2021-07-23,Alabama,567243,1733.0,4.0,11472,1238.0,4.285714285714286
2021-07-24,Alabama,569131,1888.0,11.0,11483,1379.0,5.714285714285714
2021-07-25,Alabama,570667,1536.0,0.0,11483,1495.0,5.714285714285714
2021-07-26,Alabama,572070,1403.0,0.0,11483,1592.857142857143,5.714285714285714
2021-07-27,Alabama,574737,2667.0,9.0,11492,1775.142857142857,4.571428571428571
2021-07-28,Alabama,577463,2726.0,18.0,11510,1931.4285714285713,6.857142857142857
2021-07-29,Alabama,580193,2730.0,6.0,11516,2097.5714285714284,6.857142857142857
2021-07-30,Alabama,580193,0.0,0.0,11516,1850.0,6.285714285714286
2021-07-31,Alabama,585607,5414.0,20.0,11536,2353.714285714286,7.571428571428571
2021-08-01,Alabama,587405,1798.0,0.0,11536,2391.1428571428573,7.571428571428571
2021-08-02,Alabama,589110,1705.0,0.0,11536,2434.285714285714,7.571428571428571
2021-08-03,Alabama,592417,3307.0,6.0,11542,2525.714285714286,7.142857142857143
2021-08-04,Alabama,595816,3399.0,19.0,11561,2621.8571428571427,7.285714285714286
2021-08-05,Alabama,599633,3817.0,13.0,11574,2777.1428571428573,8.285714285714286
2021-08-06,Alabama,603318,3685.0,26.0,11600,3303.5714285714284,12.0
2021-08-07,Alabama,607209,3891.0,24.0,11624,3086.0,12.571428571428571
2021-08-08,Alabama,607209,0.0,0.0,11624,2829.1428571428573,12.571428571428571
2021-08-09,Alabama,612086,4877.0,1.0,11625,3282.285714285714,12.714285714285714
2021-08-10,Alabama,615901,3815.0,23.0,11648,3354.8571428571427,15.142857142857142
2021-08-11,Alabama,619752,3851.0,41.0,11689,3419.4285714285716,18.285714285714285
2021-08-12,Alabama,623919,4167.0,35.0,11724,3469.4285714285716,21.428571428571427
2021-08-13,Alabama,627905,3986.0,41.0,11765,3512.4285714285716,23.571428571428573
2021-08-14,Alabama,627905,0.0,0.0,11765,2956.5714285714284,20.142857142857142
2021-08-15,Alabama,634897,6992.0,33.0,11798,3955.4285714285716,24.857142857142858
2021-08-16,Alabama,637363,2466.0,1.0,11799,3611.0,24.857142857142858
2021-08-17,Alabama,641386,4023.0,33.0,11832,3640.714285714286,26.285714285714285
2021-08-18,Alabama,645851,4465.0,40.0,11872,3728.4285714285716,26.142857142857142
2021-08-19,Alabama,649741,3890.0,42.0,11914,3688.8571428571427,27.142857142857142
2021-08-20,Alabama,653540,3799.0,28.0,11942,3662.1428571428573,25.285714285714285
2021-08-21,Alabama,659750,6210.0,58.0,12000,4549.285714285715,33.57142857142857
2021-08-22,Alabama,663065,3315.0,0.0,12000,4024.0,28.857142857142858
2021-08-23,Alabama,665653,2588.0,0.0,12000,4041.4285714285716,28.714285714285715
2021-08-24,Alabama,665653,0.0,0.0,12000,3466.714285714286,24.0
2021-08-25,Alabama,665653,0.0,0.0,12000,2828.8571428571427,18.285714285714285
2021-08-26,Alabama,676795,11142.0,103.0,12103,3864.8571428571427,27.0
2021-08-27,Alabama,681828,5033.0,50.0,12153,4041.1428571428573,30.142857142857142
2021-08-28,Alabama,688018,6190.0,66.0,12219,4038.285714285714,31.285714285714285
2021-08-29,Alabama,691451,3433.0,3.0,12222,4055.1428571428573,31.714285714285715
2021-08-30,Alabama,694523,3072.0,0.0,12222,4124.285714285715,31.714285714285715
2021-08-31,Alabama,699729,5206.0,61.0,12283,4868.0,40.42857142857143
2021-09-01,Alabama,704420,4691.0,8.0,12291,5538.142857142857,41.57142857142857
2021-09-02,Alabama,709732,5312.0,39.0,12330,4705.285714285715,32.42857142857143
2021-09-03,Alabama,714860,5128.0,64.0,12394,4718.857142857143,34.42857142857143
2021-09-04,Alabama,719280,4420.0,20.0,12414,4466.0,27.857142857142858
2021-09-05,Alabama,722122,2842.0,1.0,12415,4381.571428571428,27.571428571428573
2021-09-06,Alabama,724688,2566.0,1.0,12416,4309.285714285715,27.714285714285715
2021-09-07,Alabama,727360,2672.0,4.0,12420,3947.285714285714,19.571428571428573
2021-09-08,Alabama,732151,4791.0,68.0,12488,3961.5714285714284,28.142857142857142
2021-09-09,Alabama,736518,4367.0,64.0,12552,3826.5714285714284,31.714285714285715
2021-09-10,Alabama,741318,4800.0,53.0,12605,3779.714285714286,30.142857142857142
2021-09-11,Alabama,745812,4494.0,68.0,12673,3790.285714285714,37.0
2021-09-12,Alabama,747606,1794.0,3.0,12676,3640.5714285714284,37.285714285714285
2021-09-13,Alabama,750298,2692.0,2.0,12678,3658.5714285714284,37.42857142857143
2021-09-14,Alabama,754242,3944.0,40.0,12718,3840.285714285714,42.57142857142857
2021-09-15,Alabama,757893,3651.0,66.0,12784,3677.4285714285716,42.285714285714285
2021-09-16,Alabama,761865,3972.0,72.0,12856,3621.0,43.42857142857143
2021-09-17,Alabama,764839,2974.0,192.0,13048,3360.1428571428573,63.285714285714285
2021-09-18,Alabama,768301,3462.0,161.0,13209,3212.714285714286,76.57142857142857
2021-09-19,Alabama,770391,2090.0,1.0,13210,3255.0,76.28571428571429
2021-09-20,Alabama,772311,1920.0,0.0,13210,3144.714285714286,76.0
2021-09-21,Alabama,775531,3220.0,250.0,13460,3041.285714285714,106.0
2021-09-22,Alabama,778549,3018.0,205.0,13665,2950.8571428571427,125.85714285714286
2021-09-23,Alabama,781915,3366.0,133.0,13798,2864.285714285714,134.57142857142858
2021-09-24,Alabama,784484,2569.0,123.0,13921,2806.4285714285716,124.71428571428571
2021-09-25,Alabama,787421,2937.0,101.0,14022,2731.4285714285716,116.14285714285714
2021-09-26,Alabama,789054,1633.0,0.0,14022,2666.1428571428573,116.0
2021-09-27,Alabama,790648,1594.0,3.0,14025,2619.5714285714284,116.42857142857143
2021-09-28,Alabama,792632,1984.0,130.0,14155,2443.0,99.28571428571429
2021-09-29,Alabama,794773,2141.0,45.0,14200,2317.714285714286,76.42857142857143
2021-09-30,Alabama,796475,1702.0,99.0,14299,2080.0,71.57142857142857
2021-10-01,Alabama,798320,1845.0,94.0,14393,1976.5714285714287,67.42857142857143
2021-10-02,Alabama,799800,1480.0,76.0,14469,1768.4285714285713,63.857142857142854
2021-10-03,Alabama,800692,892.0,1.0,14470,1662.5714285714287,64.0
2021-10-04,Alabama,801428,736.0,1.0,14471,1540.0,63.714285714285715
2021-10-05,Alabama,802977,1549.0,71.0,14542,1477.857142857143,55.285714285714285
2021-10-06,Alabama,804249,1272.0,70.0,14612,1353.7142857142858,58.857142857142854
2021-10-07,Alabama,805511,1262.0,63.0,14675,1290.857142857143,53.714285714285715
2021-10-08,Alabama,806560,1049.0,81.0,14756,1177.142857142857,51.857142857142854
2021-10-09,Alabama,807479,919.0,101.0,14857,1097.0,55.42857142857143
2021-10-10,Alabama,808132,653.0,1.0,14858,1062.857142857143,55.42857142857143
2021-10-11,Alabama,808599,467.0,1.0,14859,1024.4285714285713,55.42857142857143
2021-10-12,Alabama,809485,886.0,10.0,14869,929.7142857142857,46.714285714285715
2021-10-13,Alabama,810501,1016.0,111.0,14980,893.1428571428571,52.57142857142857
2021-10-14,Alabama,811551,1050.0,121.0,15101,862.8571428571429,60.857142857142854
2021-10-15,Alabama,812694,1143.0,41.0,15142,876.2857142857143,55.142857142857146
2021-10-16,Alabama,813481,787.0,37.0,15179,857.4285714285714,46.0
2021-10-17,Alabama,814025,544.0,0.0,15179,841.8571428571429,45.857142857142854
2021-10-18,Alabama,814363,338.0,0.0,15179,823.4285714285714,45.714285714285715
2021-10-19,Alabama,815324,961.0,84.0,15263,834.1428571428571,56.285714285714285
2021-10-20,Alabama,815989,665.0,48.0,15311,784.0,47.285714285714285
2021-10-21,Alabama,817054,1065.0,9.0,15320,786.1428571428571,31.285714285714285
2021-10-22,Alabama,818652,1598.0,58.0,15378,851.1428571428571,33.714285714285715
2021-10-23,Alabama,819597,945.0,28.0,15406,873.7142857142857,32.42857142857143
2021-10-24,Alabama,820011,414.0,1.0,15407,855.1428571428571,32.57142857142857
2021-10-25,Alabama,820312,301.0,0.0,15407,849.8571428571429,32.57142857142857
2021-10-26,Alabama,821255,943.0,17.0,15424,847.2857142857143,23.0
2021-10-27,Alabama,828648,7393.0,8.0,15432,1808.4285714285713,17.285714285714285
2021-10-28,Alabama,830789,2141.0,52.0,15484,1962.142857142857,23.428571428571427
2021-10-29,Alabama,831165,376.0,48.0,15532,1787.5714285714287,22.0
2021-10-30,Alabama,831653,488.0,41.0,15573,1722.2857142857142,23.857142857142858
2021-10-31,Alabama,832047,394.0,0.0,15573,1719.4285714285713,23.714285714285715
2021-11-01,Alabama,832264,217.0,0.0,15573,1707.4285714285713,23.714285714285715
2021-11-02,Alabama,833009,745.0,56.0,15629,1679.142857142857,29.285714285714285
2021-11-03,Alabama,833493,484.0,47.0,15676,692.1428571428571,34.857142857142854
2021-11-04,Alabama,834582,1089.0,58.0,15734,541.8571428571429,35.714285714285715
